Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date,Annual_Spend,Signup_Year,Tenure_Group,Spend_Group
C057616,20.0,Male,West,57,Standard,31.21,1,0.0,2022-04-01,374.52,2022,2-5 yr,Q3
C057617,19.0,Female,South,104,Premium,46.92,1,0.0,2025-08-27,563.04,2025,5-10 yr,Q3
C057618,31.0,Female,South,18,Basic,6.47,0,0.0,2021-08-22,77.64,2021,1-2 yr,Q1 low
C057619,39.0,Male,Central,5,Basic,7.19,3,0.0,2022-05-28,86.28,2022,0-6 mo,Q1 low
C057620,45.0,Female,North,109,Basic,15.3,1,0.0,2023-08-06,183.60000000000002,2023,5-10 yr,Q1 low
C057621,35.0,Female,Central,98,Premium,47.86,2,1.0,2023-01-28,574.3199999999999,2023,5-10 yr,Q3
C057622,38.0,Female,Central,109,Basic,10.58,1,1.0,2020-10-19,126.96000000000001,2020,5-10 yr,Q1 low
C057623,37.0,Male,South,27,Basic,5.8,1,0.0,2021-06-12,69.6,2021,2-5 yr,Q1 low
C057624,27.0,Male,West,117,Standard,22.4,2,0.0,2022-09-19,268.79999999999995,2022,5-10 yr,Q2
C057625,47.0,Female,Central,99,Basic,10.99,0,0.0,2022-12-14,131.88,2022,5-10 yr,Q1 low
C057626,18.0,Male,Central,118,Basic,7.72,1,0.0,2020-02-20,92.64,2020,5-10 yr,Q1 low
C057627,29.0,Male,North,42,Enterprise,92.25,0,0.0,2025-08-27,1107.0,2025,2-5 yr,Q4 high
C057628,38.0,Female,East,44,Basic,18.86,0,0.0,2020-09-28,226.32,2020,2-5 yr,Q2
C057629,53.0,Non-binary,Central,111,Standard,24.29,0,0.0,2024-10-31,291.48,2024,5-10 yr,Q2
C057630,22.0,Female,North,46,Basic,8.64,1,0.0,2023-06-19,103.68,2023,2-5 yr,Q1 low
C057631,26.0,Male,East,21,Premium,45.0,3,0.0,2023-10-18,540.0,2023,1-2 yr,Q3
C057632,18.0,Male,West,74,Standard,20.7,5,0.0,2019-04-25,248.39999999999998,2019,5-10 yr,Q2
C057633,35.0,Male,West,83,Standard,17.38,0,0.0,2024-07-28,208.56,2024,5-10 yr,Q2
C057634,30.0,Male,Central,44,Standard,38.93,1,0.0,2022-02-02,467.15999999999997,2022,2-5 yr,Q3
C057635,31.0,Male,North,60,Premium,76.06,1,0.0,2019-04-17,912.72,2019,2-5 yr,Q4 high
C057636,38.0,Male,West,104,Premium,66.44,2,0.0,2023-01-08,797.28,2023,5-10 yr,Q4 high
C057637,23.0,Female,West,19,Premium,97.45,0,0.0,2020-01-19,1169.4,2020,1-2 yr,Q4 high
C057638,21.0,Female,Central,12,Standard,30.8,0,0.0,2021-07-29,369.6,2021,6-12 mo,Q3
C057639,39.0,Male,South,27,Premium,52.43,0,0.0,2022-02-20,629.16,2022,2-5 yr,Q4 high
C057640,30.0,Female,Central,55,Basic,14.14,4,0.0,2019-10-12,169.68,2019,2-5 yr,Q1 low
C057641,36.0,Male,East,65,Premium,62.2,1,0.0,2021-01-20,746.4000000000001,2021,5-10 yr,Q4 high
C057642,33.0,Male,South,48,Premium,61.33,1,0.0,2021-02-10,735.96,2021,2-5 yr,Q4 high
C057643,33.0,Male,East,40,Standard,35.75,2,0.0,2021-03-21,429.0,2021,2-5 yr,Q3
C057644,31.0,Female,West,64,Premium,80.41,3,1.0,2021-07-22,964.92,2021,5-10 yr,Q4 high
C057645,39.0,Male,South,111,Premium,76.52,1,0.0,2022-07-23,918.24,2022,5-10 yr,Q4 high
C057646,30.0,Male,North,41,Enterprise,169.27,2,0.0,2022-04-08,2031.2400000000002,2022,2-5 yr,Q4 high
C057647,32.0,Female,West,89,Basic,16.81,0,0.0,2022-01-14,201.71999999999997,2022,5-10 yr,Q2
C057648,38.0,Male,South,99,Basic,12.18,1,0.0,2019-07-24,146.16,2019,5-10 yr,Q1 low
C057649,27.0,Female,Central,111,Standard,24.47,2,0.0,2023-07-14,293.64,2023,5-10 yr,Q2
C057650,35.0,Female,North,16,Premium,67.41,3,0.0,2020-01-13,808.92,2020,1-2 yr,Q4 high
C057651,34.0,Female,North,60,Premium,94.11,2,0.0,2019-10-16,1129.32,2019,2-5 yr,Q4 high
C057652,46.0,Male,East,6,Basic,12.52,3,0.0,2025-03-04,150.24,2025,0-6 mo,Q1 low
C057653,41.0,Male,East,27,Standard,31.08,3,1.0,2021-05-13,372.96,2021,2-5 yr,Q3
C057654,34.0,Female,East,40,Premium,78.14,2,0.0,2025-01-11,937.6800000000001,2025,2-5 yr,Q4 high
C057655,32.0,Non-binary,South,117,Standard,34.71,3,0.0,2020-06-13,416.52,2020,5-10 yr,Q3
C057656,30.0,Female,North,108,Enterprise,186.94,2,0.0,2021-01-06,2243.2799999999997,2021,5-10 yr,Q4 high
C057657,31.0,Female,South,78,Standard,36.1,3,0.0,2024-07-17,433.20000000000005,2024,5-10 yr,Q3
C057658,33.0,Male,West,59,Standard,34.7,1,0.0,2019-03-24,416.40000000000003,2019,2-5 yr,Q3
C057659,37.0,Male,North,100,Premium,59.52,2,0.0,2019-12-15,714.24,2019,5-10 yr,Q4 high
C057660,28.0,Female,Central,65,Standard,22.61,3,0.0,2021-04-04,271.32,2021,5-10 yr,Q2
C057661,34.0,Male,Central,104,Basic,7.69,2,0.0,2023-09-08,92.28,2023,5-10 yr,Q1 low
C057662,31.0,Male,Central,81,Standard,37.2,0,0.0,2020-12-24,446.40000000000003,2020,5-10 yr,Q3
C057663,44.0,Female,East,16,Premium,43.05,2,0.0,2019-03-16,516.5999999999999,2019,1-2 yr,Q3
C057664,40.0,Female,South,91,Standard,25.05,0,1.0,2024-06-08,300.6,2024,5-10 yr,Q2
C057665,18.0,Female,West,32,Basic,10.73,1,0.0,2019-11-01,128.76,2019,2-5 yr,Q1 low
C057666,40.0,Male,North,11,Basic,15.51,1,0.0,2025-05-21,186.12,2025,6-12 mo,Q1 low
C057667,36.0,Female,West,94,Standard,21.01,0,0.0,2024-08-22,252.12,2024,5-10 yr,Q2
C057668,35.0,Male,West,30,Standard,18.87,0,0.0,2022-02-12,226.44,2022,2-5 yr,Q2
C057669,41.0,Male,West,86,Standard,39.66,2,0.0,2024-04-23,475.91999999999996,2024,5-10 yr,Q3
C057670,40.0,Female,South,63,Standard,25.56,0,0.0,2024-12-07,306.71999999999997,2024,5-10 yr,Q2
C057671,36.0,Female,West,99,Premium,76.85,0,0.0,2021-05-22,922.1999999999999,2021,5-10 yr,Q4 high
C057672,36.0,Male,Central,34,Premium,55.21,1,0.0,2023-07-27,662.52,2023,2-5 yr,Q4 high
C057673,18.0,Male,East,63,Basic,8.67,1,0.0,2022-04-10,104.03999999999999,2022,5-10 yr,Q1 low
C057674,41.0,Male,East,43,Basic,16.87,0,0.0,2022-09-12,202.44,2022,2-5 yr,Q2
C057675,28.0,Male,North,14,Basic,14.96,0,0.0,2024-02-27,179.52,2024,1-2 yr,Q1 low
C057676,26.0,Male,South,103,Basic,18.52,0,0.0,2025-07-16,222.24,2025,5-10 yr,Q2
C057677,42.0,Male,South,74,Standard,16.28,0,0.0,2019-10-02,195.36,2019,5-10 yr,Q2
C057678,29.0,Female,North,15,Basic,19.7,1,0.0,2021-11-06,236.39999999999998,2021,1-2 yr,Q2
C057679,55.0,Female,South,66,Premium,83.99,1,0.0,2020-02-11,1007.8799999999999,2020,5-10 yr,Q4 high
C057680,31.0,Unknown,South,82,Unknown,62.77,2,0.0,2023-11-23,753.24,2023,5-10 yr,Q4 high
C057681,30.0,Female,Central,25,Standard,35.62,0,0.0,2019-07-31,427.43999999999994,2019,2-5 yr,Q3
C057682,21.0,Male,Central,44,Premium,85.75,0,1.0,2024-09-24,1029.0,2024,2-5 yr,Q4 high
C057683,50.0,Female,West,47,Standard,36.85,3,0.0,2021-10-30,442.20000000000005,2021,2-5 yr,Q3
C057684,29.0,Female,East,29,Basic,12.31,0,0.0,2020-08-29,147.72,2020,2-5 yr,Q1 low
C057685,18.0,Male,Central,59,Standard,27.93,0,0.0,2019-01-30,335.15999999999997,2019,2-5 yr,Q3
C057686,18.0,Male,South,70,Enterprise,205.01,2,0.0,2022-02-09,2460.12,2022,5-10 yr,Q4 high
C057687,35.0,Female,Central,118,Premium,73.29,0,1.0,2025-04-30,879.48,2025,5-10 yr,Q4 high
C057688,41.0,Female,East,107,Premium,85.67,1,0.0,2019-06-03,1028.04,2019,5-10 yr,Q4 high
C057689,40.0,Female,North,82,Premium,79.15,3,0.0,2022-05-30,949.8000000000001,2022,5-10 yr,Q4 high
C057690,42.0,Male,North,56,Standard,16.23,2,1.0,2020-03-04,194.76,2020,2-5 yr,Q2
C057691,41.0,Female,East,24,Basic,12.34,1,1.0,2020-10-18,148.07999999999998,2020,1-2 yr,Q1 low
C057692,44.0,Female,South,80,Standard,24.48,1,0.0,2019-09-16,293.76,2019,5-10 yr,Q2
C057693,40.0,Male,North,104,Standard,32.48,0,0.0,2020-02-10,389.76,2020,5-10 yr,Q3
C057694,32.0,Female,North,90,Standard,26.51,1,0.0,2021-08-01,318.12,2021,5-10 yr,Q3
C057695,21.0,Male,North,5,Enterprise,109.43,2,0.0,2023-11-23,1313.16,2023,0-6 mo,Q4 high
C057696,31.0,Female,South,106,Basic,6.9,1,0.0,2020-01-28,82.80000000000001,2020,5-10 yr,Q1 low
C057697,37.0,Female,South,14,Premium,50.59,0,1.0,2021-03-05,607.08,2021,1-2 yr,Q4 high
C057698,41.0,Male,East,86,Basic,9.29,1,1.0,2021-10-11,111.47999999999999,2021,5-10 yr,Q1 low
C057699,42.0,Male,South,46,Standard,24.12,2,1.0,2025-03-11,289.44,2025,2-5 yr,Q2
C057700,33.0,Male,West,9,Basic,18.25,1,0.0,2019-09-09,219.0,2019,6-12 mo,Q2
C057701,23.0,Female,Central,43,Standard,39.51,1,1.0,2024-02-09,474.12,2024,2-5 yr,Q3
C057702,30.0,Male,Central,89,Basic,8.52,1,1.0,2025-06-27,102.24,2025,5-10 yr,Q1 low
C057703,38.0,Male,East,35,Standard,38.23,0,1.0,2019-11-02,458.76,2019,2-5 yr,Q3
C057704,27.0,Female,East,10,Premium,51.05,1,0.0,2023-06-03,612.5999999999999,2023,6-12 mo,Q4 high
C057705,38.0,Female,East,83,Basic,6.69,1,0.0,2023-10-28,80.28,2023,5-10 yr,Q1 low
C057706,30.0,Female,South,70,Standard,37.82,3,1.0,2019-08-20,453.84000000000003,2019,5-10 yr,Q3
C057707,41.0,Male,Central,85,Premium,87.34,0,0.0,2023-05-26,1048.08,2023,5-10 yr,Q4 high
C057708,42.0,Male,West,27,Premium,54.69,4,1.0,2023-02-21,656.28,2023,2-5 yr,Q4 high
C057709,43.0,Female,North,58,Basic,8.13,1,0.0,2025-05-22,97.56,2025,2-5 yr,Q1 low
C057710,24.0,Male,East,12,Premium,94.86,2,1.0,2020-09-06,1138.32,2020,6-12 mo,Q4 high
C057711,43.0,Male,West,71,Basic,16.14,0,0.0,2019-06-11,193.68,2019,5-10 yr,Q2
C057712,45.0,Female,Central,3,Standard,20.83,2,1.0,2021-09-11,249.95999999999998,2021,0-6 mo,Q2
C057713,32.0,Male,Central,103,Basic,11.71,1,1.0,2023-11-18,140.52,2023,5-10 yr,Q1 low
C057714,45.0,Female,South,80,Basic,11.89,1,0.0,2019-08-03,142.68,2019,5-10 yr,Q1 low
C057715,26.0,Male,Central,27,Standard,38.77,4,0.0,2020-04-16,465.24,2020,2-5 yr,Q3
C057716,34.0,Female,East,62,Basic,6.29,0,1.0,2019-07-29,75.48,2019,5-10 yr,Q1 low
C057717,33.0,Male,North,41,Enterprise,208.86,4,0.0,2021-11-02,2506.32,2021,2-5 yr,Q4 high
C057718,37.0,Male,South,82,Enterprise,208.48,1,0.0,2019-11-28,2501.7599999999998,2019,5-10 yr,Q4 high
C057719,31.0,Male,East,47,Standard,24.29,1,0.0,2021-05-27,291.48,2021,2-5 yr,Q2
C057720,26.0,Female,Central,90,Basic,17.79,1,0.0,2025-05-07,213.48,2025,5-10 yr,Q2
C057721,29.0,Male,West,86,Premium,48.75,3,0.0,2020-10-31,585.0,2020,5-10 yr,Q4 high
C057722,36.0,Male,South,83,Standard,17.31,1,0.0,2023-07-14,207.71999999999997,2023,5-10 yr,Q2
C057723,20.0,Female,East,8,Standard,22.57,1,0.0,2021-02-05,270.84000000000003,2021,6-12 mo,Q2
C057724,38.0,Male,South,53,Premium,95.04,2,1.0,2024-05-29,1140.48,2024,2-5 yr,Q4 high
C057725,26.0,Male,South,50,Standard,32.65,3,0.0,2021-07-11,391.79999999999995,2021,2-5 yr,Q3
C057726,37.0,Prefer not to say,North,29,Premium,80.2,3,0.0,2022-04-07,962.4000000000001,2022,2-5 yr,Q4 high
C057727,50.0,Male,East,53,Standard,28.28,0,0.0,2021-02-20,339.36,2021,2-5 yr,Q3
C057728,34.0,Male,South,104,Basic,10.65,2,0.0,2022-07-07,127.80000000000001,2022,5-10 yr,Q1 low
C057729,28.0,Female,South,51,Premium,87.51,0,0.0,2022-05-17,1050.1200000000001,2022,2-5 yr,Q4 high
C057730,54.0,Male,South,66,Basic,12.74,2,1.0,2022-01-02,152.88,2022,5-10 yr,Q1 low
C057731,32.0,Female,North,21,Premium,52.94,4,0.0,2023-12-30,635.28,2023,1-2 yr,Q4 high
C057732,49.0,Female,West,72,Standard,30.5,0,0.0,2023-08-28,366.0,2023,5-10 yr,Q3
C057733,31.0,Female,East,22,Standard,19.71,0,1.0,2021-10-12,236.52,2021,1-2 yr,Q2
C057734,48.0,Male,South,7,Standard,17.14,1,1.0,2022-07-18,205.68,2022,6-12 mo,Q2
C057735,35.0,Male,East,76,Standard,31.4,2,0.0,2019-04-02,376.79999999999995,2019,5-10 yr,Q3
C057736,27.0,Female,East,108,Premium,86.41,1,0.0,2022-10-02,1036.92,2022,5-10 yr,Q4 high
C057737,23.0,Male,East,102,Standard,19.17,1,0.0,2024-09-23,230.04000000000002,2024,5-10 yr,Q2
C057738,36.0,Female,Central,96,Standard,18.99,4,1.0,2019-02-18,227.88,2019,5-10 yr,Q2
C057739,32.0,Non-binary,Central,120,Standard,19.54,0,0.0,2023-05-07,234.48,2023,5-10 yr,Q2
C057740,25.0,Female,West,23,Standard,37.62,1,0.0,2022-04-19,451.43999999999994,2022,1-2 yr,Q3
C057741,30.0,Female,North,113,Basic,18.07,1,0.0,2019-08-14,216.84,2019,5-10 yr,Q2
C057742,22.0,Female,Central,65,Standard,22.41,1,1.0,2025-08-09,268.92,2025,5-10 yr,Q2
C057743,25.0,Female,North,24,Standard,20.6,0,0.0,2023-03-23,247.20000000000002,2023,1-2 yr,Q2
C057744,48.0,Male,South,82,Premium,58.56,0,0.0,2025-07-10,702.72,2025,5-10 yr,Q4 high
C057745,42.0,Female,East,103,Basic,15.9,0,1.0,2020-05-10,190.8,2020,5-10 yr,Q2
C057746,38.0,Female,West,9,Basic,11.68,1,1.0,2021-08-01,140.16,2021,6-12 mo,Q1 low
C057747,28.0,Female,North,52,Basic,10.81,2,0.0,2021-10-14,129.72,2021,2-5 yr,Q1 low
C057748,42.0,Male,West,103,Standard,28.93,2,0.0,2022-11-27,347.15999999999997,2022,5-10 yr,Q3
C057749,36.0,Female,Central,9,Standard,26.94,2,1.0,2021-10-29,323.28000000000003,2021,6-12 mo,Q3
C057750,32.0,Male,North,37,Standard,31.17,1,1.0,2020-05-02,374.04,2020,2-5 yr,Q3
C057751,32.0,Male,North,86,Premium,83.23,1,0.0,2019-11-02,998.76,2019,5-10 yr,Q4 high
C057752,33.0,Female,Central,64,Basic,13.22,2,0.0,2022-06-25,158.64000000000001,2022,5-10 yr,Q1 low
C057753,48.0,Male,Central,80,Basic,19.59,1,1.0,2023-07-03,235.07999999999998,2023,5-10 yr,Q2
C057754,29.0,Male,North,12,Standard,37.98,0,0.0,2024-11-10,455.76,2024,6-12 mo,Q3
C057755,38.0,Male,West,21,Standard,16.72,1,1.0,2023-11-23,200.64,2023,1-2 yr,Q2
C057756,43.0,Male,East,64,Basic,15.91,1,0.0,2020-11-22,190.92000000000002,2020,5-10 yr,Q2
C057757,38.0,Male,South,24,Enterprise,193.67,3,0.0,2019-10-04,2324.04,2019,1-2 yr,Q4 high
C057758,30.0,Male,East,99,Premium,86.74,0,1.0,2019-09-10,1040.8799999999999,2019,5-10 yr,Q4 high
C057759,27.0,Female,South,62,Basic,8.78,2,0.0,2023-04-26,105.35999999999999,2023,5-10 yr,Q1 low
C057760,26.0,Female,North,21,Standard,35.21,1,0.0,2023-02-25,422.52,2023,1-2 yr,Q3
C057761,19.0,Male,East,109,Basic,19.82,2,0.0,2020-05-21,237.84,2020,5-10 yr,Q2
C057762,37.0,Female,West,73,Premium,43.92,1,0.0,2019-11-21,527.04,2019,5-10 yr,Q3
C057763,32.0,Male,East,67,Premium,72.16,1,0.0,2024-06-23,865.92,2024,5-10 yr,Q4 high
C057764,19.0,Male,North,36,Basic,15.46,1,0.0,2023-03-21,185.52,2023,2-5 yr,Q1 low
C057765,42.0,Male,Central,31,Standard,33.03,2,0.0,2021-07-27,396.36,2021,2-5 yr,Q3
C057766,32.0,Female,East,58,Premium,98.44,1,1.0,2022-11-12,1181.28,2022,2-5 yr,Q4 high
C057767,40.0,Female,South,109,Basic,14.75,1,0.0,2019-02-06,177.0,2019,5-10 yr,Q1 low
C057768,31.0,Male,West,80,Standard,26.75,0,0.0,2020-05-31,321.0,2020,5-10 yr,Q3
C057769,30.0,Male,South,39,Basic,8.16,0,1.0,2024-11-09,97.92,2024,2-5 yr,Q1 low
C057770,24.0,Male,South,38,Standard,21.74,2,,2020-08-22,260.88,2020,2-5 yr,Q2
C057771,38.0,Female,Unknown,7,Premium,81.09,3,1.0,2021-01-15,973.08,2021,6-12 mo,Q4 high
C057772,33.0,Female,East,64,Basic,16.97,2,0.0,2020-12-05,203.64,2020,5-10 yr,Q2
C057773,39.0,Female,West,69,Standard,17.48,1,0.0,2024-11-26,209.76,2024,5-10 yr,Q2
C057774,26.0,Female,North,25,Premium,85.4,1,0.0,2025-03-14,1024.8000000000002,2025,2-5 yr,Q4 high
C057775,20.0,Male,North,84,Premium,60.02,3,0.0,2025-08-14,720.24,2025,5-10 yr,Q4 high
C057776,33.0,Male,South,84,Enterprise,246.42,0,1.0,2019-10-05,2957.04,2019,5-10 yr,Q4 high
C057777,47.0,Non-binary,West,88,Basic,14.79,0,0.0,2023-10-09,177.48,2023,5-10 yr,Q1 low
C057778,36.0,Male,North,2,Basic,19.6,0,0.0,2022-12-23,235.20000000000002,2022,0-6 mo,Q2
C057779,28.0,Male,East,10,Basic,5.8,2,0.0,2019-01-30,69.6,2019,6-12 mo,Q1 low
C057780,33.0,Female,South,110,Standard,18.6,1,0.0,2025-04-08,223.20000000000002,2025,5-10 yr,Q2
C057781,64.0,Male,South,87,Standard,15.5,2,0.0,2023-05-07,186.0,2023,5-10 yr,Q1 low
C057782,24.0,Male,North,31,Premium,83.08,0,0.0,2020-02-01,996.96,2020,2-5 yr,Q4 high
C057783,22.0,Female,East,117,Standard,37.39,1,0.0,2024-12-17,448.68,2024,5-10 yr,Q3
C057784,28.0,Female,South,93,Basic,16.63,1,1.0,2023-08-17,199.56,2023,5-10 yr,Q2
C057785,30.0,Female,West,52,Standard,20.11,1,0.0,2023-01-21,241.32,2023,2-5 yr,Q2
C057786,35.0,Female,North,75,Basic,19.12,1,0.0,2024-07-20,229.44,2024,5-10 yr,Q2
C057787,40.0,Female,North,18,Premium,65.95,1,0.0,2019-05-28,791.4000000000001,2019,1-2 yr,Q4 high
C057788,36.0,Female,South,25,Standard,30.79,2,0.0,2024-04-10,369.48,2024,2-5 yr,Q3
C057789,51.0,Female,Central,107,Basic,14.68,0,0.0,2020-12-28,176.16,2020,5-10 yr,Q1 low
C057790,26.0,Male,Central,47,Basic,5.17,2,0.0,2023-05-15,62.04,2023,2-5 yr,Q1 low
C057791,46.0,Male,South,82,Premium,88.92,2,0.0,2024-01-22,1067.04,2024,5-10 yr,Q4 high
C057792,30.0,Male,West,72,Standard,29.71,2,0.0,2022-06-06,356.52,2022,5-10 yr,Q3
C057793,32.0,Female,South,65,Basic,15.03,0,0.0,2024-12-04,180.35999999999999,2024,5-10 yr,Q1 low
C057794,49.0,Female,North,2,Basic,8.39,0,0.0,2023-01-01,100.68,2023,0-6 mo,Q1 low
C057795,29.0,Male,South,17,Premium,66.81,1,0.0,2020-04-11,801.72,2020,1-2 yr,Q4 high
C057796,39.0,Male,South,36,Basic,18.83,0,1.0,2020-04-13,225.95999999999998,2020,2-5 yr,Q2
C057797,18.0,Female,South,20,Enterprise,229.35,1,0.0,2020-10-26,2752.2,2020,1-2 yr,Q4 high
C057798,34.0,Male,North,35,Standard,25.16,2,1.0,2024-10-15,301.92,2024,2-5 yr,Q2
C057799,31.0,Male,South,47,Premium,66.94,0,0.0,2019-11-07,803.28,2019,2-5 yr,Q4 high
C057800,41.0,Male,North,108,Basic,5.63,2,0.0,2021-01-05,67.56,2021,5-10 yr,Q1 low
C057801,36.0,Female,South,56,Basic,7.97,1,0.0,2023-04-10,95.64,2023,2-5 yr,Q1 low
C057802,39.0,Female,North,49,Standard,29.63,2,1.0,2019-05-13,355.56,2019,2-5 yr,Q3
C057803,33.0,Male,East,32,Premium,50.04,1,0.0,2024-09-13,600.48,2024,2-5 yr,Q4 high
C057804,46.0,Female,East,73,Basic,14.18,1,0.0,2023-08-29,170.16,2023,5-10 yr,Q1 low
C057805,37.0,Male,North,110,Standard,37.49,1,0.0,2020-06-26,449.88,2020,5-10 yr,Q3
C057806,24.0,Female,West,11,Standard,39.55,2,0.0,2025-03-02,474.59999999999997,2025,6-12 mo,Q3
C057807,27.0,Female,West,55,Basic,5.51,2,0.0,2021-09-03,66.12,2021,2-5 yr,Q1 low
C057808,43.0,Female,North,116,Basic,9.65,2,0.0,2019-03-13,115.80000000000001,2019,5-10 yr,Q1 low
C057809,20.0,Female,West,20,Premium,88.48,2,0.0,2019-09-23,1061.76,2019,1-2 yr,Q4 high
C057810,18.0,Male,West,34,Standard,15.35,0,1.0,2019-10-08,184.2,2019,2-5 yr,Q1 low
C057811,39.0,Female,South,11,Premium,81.22,1,0.0,2021-07-31,974.64,2021,6-12 mo,Q4 high
C057812,36.0,Male,South,9,Basic,18.85,2,1.0,2020-08-26,226.20000000000002,2020,6-12 mo,Q2
C057813,30.0,Male,East,66,Basic,16.46,3,1.0,2021-10-12,197.52,2021,5-10 yr,Q2
C057814,18.0,Female,West,87,Basic,10.99,1,0.0,2025-04-18,131.88,2025,5-10 yr,Q1 low
C057815,35.0,Male,West,26,Standard,32.05,0,1.0,2022-01-12,384.59999999999997,2022,2-5 yr,Q3
C057816,30.0,Male,East,115,Standard,30.38,2,1.0,2025-08-11,364.56,2025,5-10 yr,Q3
C057817,50.0,Female,East,104,Enterprise,217.05,1,0.0,2024-09-19,2604.6000000000004,2024,5-10 yr,Q4 high
C057818,41.0,Female,West,23,Basic,16.96,0,1.0,2022-02-18,203.52,2022,1-2 yr,Q2
C057819,36.0,Male,East,50,Basic,14.88,1,0.0,2022-01-07,178.56,2022,2-5 yr,Q1 low
C057820,31.0,Female,North,24,Standard,18.82,3,0.0,2023-06-11,225.84,2023,1-2 yr,Q2
C057821,26.0,Male,North,22,Standard,20.51,3,0.0,2019-10-17,246.12,2019,1-2 yr,Q2
C057822,32.0,Female,West,81,Premium,49.8,1,0.0,2019-04-04,597.5999999999999,2019,5-10 yr,Q4 high
C057823,21.0,Male,East,10,Basic,13.12,1,0.0,2025-03-07,157.44,2025,6-12 mo,Q1 low
C057824,21.0,Male,West,107,Premium,63.69,1,0.0,2025-03-20,764.28,2025,5-10 yr,Q4 high
C057825,29.0,Female,East,5,Premium,46.86,0,0.0,2024-03-07,562.3199999999999,2024,0-6 mo,Q3
C057826,27.0,Male,North,22,Standard,17.01,1,0.0,2023-08-24,204.12,2023,1-2 yr,Q2
C057827,28.0,Male,North,89,Enterprise,164.34,1,0.0,2021-05-19,1972.08,2021,5-10 yr,Q4 high
C057828,28.0,Female,West,32,Basic,17.78,0,0.0,2023-06-01,213.36,2023,2-5 yr,Q2
C057829,34.0,Female,East,86,Enterprise,217.65,0,0.0,2022-01-18,2611.8,2022,5-10 yr,Q4 high
C057830,48.0,Non-binary,West,21,Standard,22.24,2,0.0,2020-12-01,266.88,2020,1-2 yr,Q2
C057831,36.0,Non-binary,Central,48,Standard,25.91,1,0.0,2021-08-02,310.92,2021,2-5 yr,Q3
C057832,33.0,Male,West,108,Basic,9.37,0,0.0,2024-09-16,112.44,2024,5-10 yr,Q1 low
C057833,44.0,Female,West,100,Basic,12.16,2,0.0,2019-10-16,145.92000000000002,2019,5-10 yr,Q1 low
C057834,46.0,Female,East,109,Standard,33.31,0,0.0,2024-10-14,399.72,2024,5-10 yr,Q3
C057835,38.0,Male,West,97,Premium,50.2,2,0.0,2020-03-31,602.4000000000001,2020,5-10 yr,Q4 high
C057836,32.0,Male,West,54,Standard,36.47,1,0.0,2021-12-26,437.64,2021,2-5 yr,Q3
C057837,50.0,Female,North,47,Basic,18.16,2,0.0,2021-12-27,217.92000000000002,2021,2-5 yr,Q2
C057838,18.0,Male,East,26,Basic,6.62,1,0.0,2020-09-30,79.44,2020,2-5 yr,Q1 low
C057839,25.0,Female,East,77,Basic,10.7,0,0.0,2019-12-18,128.39999999999998,2019,5-10 yr,Q1 low
C057840,33.0,Female,East,116,Basic,19.82,1,0.0,2021-07-17,237.84,2021,5-10 yr,Q2
C057841,43.0,Female,East,49,Standard,36.72,1,0.0,2019-11-30,440.64,2019,2-5 yr,Q3
C057842,47.0,Female,West,85,Standard,19.89,0,0.0,2020-10-03,238.68,2020,5-10 yr,Q2
C057843,35.0,Male,South,8,Premium,82.59,0,0.0,2019-07-12,991.08,2019,6-12 mo,Q4 high
C057844,43.0,Female,West,113,Premium,77.24,1,0.0,2023-10-16,926.8799999999999,2023,5-10 yr,Q4 high
C057845,23.0,Male,Central,9,Standard,31.64,1,0.0,2019-02-12,379.68,2019,6-12 mo,Q3
C057846,35.0,Female,South,81,Basic,5.61,2,0.0,2022-01-10,67.32000000000001,2022,5-10 yr,Q1 low
C057847,24.0,Male,West,16,Premium,62.62,2,0.0,2025-06-20,751.4399999999999,2025,1-2 yr,Q4 high
C057848,50.0,Female,East,56,Basic,15.78,2,0.0,2021-11-23,189.35999999999999,2021,2-5 yr,Q2
C057849,30.0,Female,South,42,Premium,91.14,0,1.0,2020-09-22,1093.68,2020,2-5 yr,Q4 high
C057850,28.0,Male,Central,10,Basic,12.67,2,1.0,2023-03-05,152.04,2023,6-12 mo,Q1 low
C057851,39.0,Female,North,107,Standard,29.8,2,0.0,2021-01-15,357.6,2021,5-10 yr,Q3
C057852,43.0,Female,West,55,Premium,71.17,2,0.0,2022-09-06,854.04,2022,2-5 yr,Q4 high
C057853,27.0,Female,East,80,Basic,5.22,1,0.0,2021-10-18,62.64,2021,5-10 yr,Q1 low
C057854,34.0,Male,East,44,Standard,27.95,1,0.0,2019-03-16,335.4,2019,2-5 yr,Q3
C057855,29.0,Male,South,27,Standard,36.81,1,1.0,2022-07-13,441.72,2022,2-5 yr,Q3
C057856,57.0,Male,East,93,Premium,43.47,0,0.0,2020-03-17,521.64,2020,5-10 yr,Q3
C057857,43.0,Female,South,48,Standard,25.79,1,0.0,2022-01-09,309.48,2022,2-5 yr,Q3
C057858,18.0,Female,West,75,Basic,13.57,1,0.0,2021-07-26,162.84,2021,5-10 yr,Q1 low
C057859,42.0,Female,West,16,Standard,30.11,1,1.0,2019-12-15,361.32,2019,1-2 yr,Q3
C057860,27.0,Male,West,85,Standard,19.36,3,0.0,2022-10-31,232.32,2022,5-10 yr,Q2
